"Level","Date","cases_ma","cases_total_14","tests_ma","tests_total_14","cases_ma_percentdiff","cases_total_percentdiff","tests_ma_percentdiff","tests_total_percentdiff","Level_Type"
"Camp",2020-12-17,2.07142857142857,29,NA,NA,61.1111111111111,61.1111111111111,NA,NA,"County"
"Camp",2020-12-18,2.21428571428571,31,NA,NA,72.2222222222222,72.2222222222222,NA,NA,"County"
"Camp",2020-12-19,2.5,35,NA,NA,94.4444444444444,94.4444444444444,NA,NA,"County"
"Camp",2020-12-20,2.64285714285714,37,NA,NA,105.555555555556,105.555555555556,NA,NA,"County"
"Camp",2020-12-23,3.14285714285714,44,26,364,144.444444444444,144.444444444444,139.473684210526,139.473684210526,"County"
"Camp",2020-12-24,3.14285714285714,44,NA,NA,144.444444444444,144.444444444444,NA,NA,"County"
"Camp",2020-12-25,2.78571428571429,39,NA,NA,116.666666666667,116.666666666667,NA,NA,"County"
"Camp",2020-12-26,2.92857142857143,41,NA,NA,127.777777777778,127.777777777778,NA,NA,"County"
"Camp",2020-12-27,3.28571428571429,46,NA,NA,155.555555555556,155.555555555556,NA,NA,"County"
"Camp",2020-12-30,3.78571428571429,53,26.9285714285714,377,194.444444444444,194.444444444444,148.026315789474,148.026315789474,"County"
"Camp",2020-12-31,3.5,49,NA,NA,172.222222222222,172.222222222222,NA,NA,"County"
"Carson",2020-09-30,0.714285714285714,10,3.64285714285714,51,0,0,0,0,"County"
"Carson",2020-10-07,1,14,2.71428571428571,38,40,40,-25.4901960784314,-25.4901960784314,"County"
"Carson",2020-10-14,1.14285714285714,16,4.71428571428571,66,60,60,29.4117647058824,29.4117647058824,"County"
"Carson",2020-10-21,1.35714285714286,19,5.64285714285714,79,90,90,54.9019607843137,54.9019607843137,"County"
"Carson",2020-10-28,1,14,5.64285714285714,79,40,40,54.9019607843137,54.9019607843137,"County"
"Carson",2020-11-04,0.785714285714286,11,6.78571428571429,95,9.99999999999999,10,86.2745098039216,86.2745098039216,"County"
"Carson",2020-11-11,1.21428571428571,17,7.21428571428571,101,70,70,98.0392156862745,98.0392156862745,"County"
"Carson",2020-11-18,1.35714285714286,19,9.57142857142857,134,90,90,162.745098039216,162.745098039216,"County"
"Carson",2020-11-25,1.14285714285714,16,11.1428571428571,156,60,60,205.882352941176,205.882352941176,"County"
"Carson",2020-12-02,1.57142857142857,22,10,140,120,120,174.509803921569,174.509803921569,"County"
"Carson",2020-12-09,3,42,8.57142857142857,120,320,320,135.294117647059,135.294117647059,"County"
"Carson",2020-12-14,3,42,NA,NA,320,320,NA,NA,"County"
"Carson",2020-12-15,2.85714285714286,40,NA,NA,300,300,NA,NA,"County"
"Carson",2020-12-16,2.57142857142857,36,8.71428571428571,122,260,260,139.21568627451,139.21568627451,"County"
"Carson",2020-12-17,2.5,35,NA,NA,250,250,NA,NA,"County"
"Carson",2020-12-18,2.5,35,NA,NA,250,250,NA,NA,"County"
"Carson",2020-12-19,1.57142857142857,22,NA,NA,120,120,NA,NA,"County"
"Carson",2020-12-20,1.57142857142857,22,NA,NA,120,120,NA,NA,"County"
"Carson",2020-12-23,1.57142857142857,22,6.78571428571429,95,120,120,86.2745098039216,86.2745098039216,"County"
"Carson",2020-12-24,1.57142857142857,22,NA,NA,120,120,NA,NA,"County"
"Carson",2020-12-25,1.35714285714286,19,NA,NA,90,90,NA,NA,"County"
"Carson",2020-12-26,1.28571428571429,18,NA,NA,80,80,NA,NA,"County"
"Carson",2020-12-27,1.28571428571429,18,NA,NA,80,80,NA,NA,"County"
"Carson",2020-12-30,1.64285714285714,23,4.5,63,130,130,23.5294117647059,23.5294117647059,"County"
"Carson",2020-12-31,1.42857142857143,20,NA,NA,100,100,NA,NA,"County"
"Cass",2020-09-30,5.14285714285714,72,47.5714285714286,666,0,0,0,0,"County"
"Cass",2020-10-07,4.57142857142857,64,47.2142857142857,661,-11.1111111111111,-11.1111111111111,-0.750750750750739,-0.75075075075075,"County"
"Cass",2020-10-14,3.78571428571429,53,57.3571428571429,803,-26.3888888888889,-26.3888888888889,20.5705705705706,20.5705705705706,"County"
"Cass",2020-10-21,4.71428571428571,66,60.5714285714286,848,-8.33333333333334,-8.33333333333334,27.3273273273273,27.3273273273273,"County"
"Cass",2020-10-28,6.78571428571429,95,56.2142857142857,787,31.9444444444444,31.9444444444444,18.1681681681682,18.1681681681682,"County"
"Cass",2020-11-04,7.07142857142857,99,64.7142857142857,906,37.5,37.5,36.036036036036,36.036036036036,"County"
"Cass",2020-11-11,8.64285714285714,121,59.3571428571429,831,68.0555555555555,68.0555555555556,24.7747747747748,24.7747747747748,"County"
"Cass",2020-11-18,9.42857142857143,132,46.3571428571429,649,83.3333333333333,83.3333333333333,-2.55255255255256,-2.55255255255256,"County"
"Cass",2020-11-25,4.78571428571429,67,53.5,749,-6.94444444444445,-6.94444444444444,12.4624624624625,12.4624624624625,"County"
"Cass",2020-12-02,4.21428571428571,59,55.6428571428571,779,-18.0555555555556,-18.0555555555556,16.966966966967,16.966966966967,"County"
"Cass",2020-12-09,5.35714285714286,75,50,700,4.16666666666665,4.16666666666667,5.10510510510511,5.10510510510511,"County"
"Cass",2020-12-14,4.42857142857143,62,NA,NA,-13.8888888888889,-13.8888888888889,NA,NA,"County"
"Cass",2020-12-15,4.64285714285714,65,NA,NA,-9.72222222222222,-9.72222222222222,NA,NA,"County"
"Cass",2020-12-16,3.71428571428571,52,50.6428571428571,709,-27.7777777777778,-27.7777777777778,6.45645645645647,6.45645645645645,"County"
"Cass",2020-12-17,3.57142857142857,50,NA,NA,-30.5555555555556,-30.5555555555556,NA,NA,"County"
"Cass",2020-12-18,3.07142857142857,43,NA,NA,-40.2777777777778,-40.2777777777778,NA,NA,"County"
"Cass",2020-12-19,3,42,NA,NA,-41.6666666666667,-41.6666666666667,NA,NA,"County"
"Cass",2020-12-20,3.07142857142857,43,NA,NA,-40.2777777777778,-40.2777777777778,NA,NA,"County"
"Cass",2020-12-23,2.28571428571429,32,47.2142857142857,661,-55.5555555555556,-55.5555555555556,-0.750750750750739,-0.75075075075075,"County"
"Cass",2020-12-24,2.14285714285714,30,NA,NA,-58.3333333333333,-58.3333333333333,NA,NA,"County"
"Cass",2020-12-25,2.5,35,NA,NA,-51.3888888888889,-51.3888888888889,NA,NA,"County"
"Cass",2020-12-26,2.71428571428571,38,NA,NA,-47.2222222222222,-47.2222222222222,NA,NA,"County"
"Cass",2020-12-27,2.78571428571429,39,NA,NA,-45.8333333333333,-45.8333333333333,NA,NA,"County"
"Cass",2020-12-30,2.71428571428571,38,41.9285714285714,587,-47.2222222222222,-47.2222222222222,-11.8618618618619,-11.8618618618619,"County"
"Cass",2020-12-31,2.85714285714286,40,NA,NA,-44.4444444444444,-44.4444444444444,NA,NA,"County"
"Castro",2020-09-30,1.42857142857143,20,12.0714285714286,169,0,0,0,0,"County"
"Castro",2020-10-07,0.928571428571429,13,6,84,-35,-35,-50.2958579881657,-50.2958579881657,"County"
"Castro",2020-10-14,1,14,6.28571428571429,88,-30,-30,-47.9289940828402,-47.9289940828402,"County"
"Castro",2020-10-21,1.85714285714286,26,6.35714285714286,89,30,30,-47.3372781065089,-47.3372781065089,"County"
"Castro",2020-10-28,2.5,35,12.7142857142857,178,75,75,5.32544378698225,5.32544378698225,"County"
"Castro",2020-11-04,2.57142857142857,36,12.4285714285714,174,80,80,2.95857988165682,2.9585798816568,"County"
"Castro",2020-11-11,4.78571428571429,67,14.4285714285714,202,235,235,19.5266272189349,19.5266272189349,"County"
"Castro",2020-11-18,5.85714285714286,82,7.21428571428571,101,310,310,-40.2366863905325,-40.2366863905325,"County"
"Castro",2020-11-25,4.42857142857143,62,8.21428571428571,115,210,210,-31.9526627218935,-31.9526627218935,"County"
"Castro",2020-12-02,4.5,63,9.92857142857143,139,215,215,-17.7514792899408,-17.7514792899408,"County"
"Castro",2020-12-09,3.85714285714286,54,8.64285714285714,121,170,170,-28.4023668639053,-28.4023668639053,"County"
"Castro",2020-12-14,3.21428571428571,45,NA,NA,125,125,NA,NA,"County"
"Castro",2020-12-15,2.78571428571429,39,NA,NA,95,95,NA,NA,"County"
"Castro",2020-12-16,2.57142857142857,36,7.64285714285714,107,80,80,-36.6863905325444,-36.6863905325444,"County"
"Castro",2020-12-17,3.57142857142857,50,NA,NA,150,150,NA,NA,"County"
"Castro",2020-12-18,3.85714285714286,54,NA,NA,170,170,NA,NA,"County"
"Castro",2020-12-19,3.35714285714286,47,NA,NA,135,135,NA,NA,"County"
"Castro",2020-12-20,3.35714285714286,47,NA,NA,135,135,NA,NA,"County"
"Castro",2020-12-23,3.78571428571429,53,7.78571428571429,109,165,165,-35.5029585798817,-35.5029585798817,"County"
"Castro",2020-12-24,3.57142857142857,50,NA,NA,150,150,NA,NA,"County"
"Castro",2020-12-25,3.14285714285714,44,NA,NA,120,120,NA,NA,"County"
"Castro",2020-12-26,3,42,NA,NA,110,110,NA,NA,"County"
"Castro",2020-12-27,3,42,NA,NA,110,110,NA,NA,"County"
"Castro",2020-12-30,3.5,49,7.5,105,145,145,-37.8698224852071,-37.8698224852071,"County"
"Castro",2020-12-31,2.28571428571429,32,NA,NA,60,60,NA,NA,"County"
"Chambers",2020-09-30,8,112,45.6428571428571,639,0,0,0,0,"County"
"Chambers",2020-10-07,9.21428571428571,129,45.2142857142857,633,15.1785714285714,15.1785714285714,-0.938967136150237,-0.938967136150237,"County"
"Chambers",2020-10-14,9.28571428571429,130,54.9285714285714,769,16.0714285714286,16.0714285714286,20.3442879499218,20.3442879499218,"County"
"Chambers",2020-10-21,7.85714285714286,110,51.7142857142857,724,-1.78571428571429,-1.78571428571429,13.302034428795,13.302034428795,"County"
"Chambers",2020-10-28,6.64285714285714,93,50.0714285714286,701,-16.9642857142857,-16.9642857142857,9.70266040688574,9.70266040688577,"County"
"Chambers",2020-11-04,6.71428571428571,94,44.7857142857143,627,-16.0714285714286,-16.0714285714286,-1.87793427230047,-1.87793427230047,"County"
"Chambers",2020-11-11,7.5,105,40.6428571428571,569,-6.25,-6.25,-10.9546165884194,-10.9546165884194,"County"
"Chambers",2020-11-18,11.9285714285714,167,56.3571428571429,789,49.1071428571429,49.1071428571429,23.4741784037559,23.4741784037559,"County"
"Chambers",2020-11-25,19.0714285714286,267,71.7857142857143,1005,138.392857142857,138.392857142857,57.2769953051643,57.2769953051643,"County"
"Chambers",2020-12-02,20.7142857142857,290,70,980,158.928571428571,158.928571428571,53.3646322378717,53.3646322378717,"County"
"Chambers",2020-12-09,21.9285714285714,307,80.8571428571429,1132,174.107142857143,174.107142857143,77.151799687011,77.151799687011,"County"
"Chambers",2020-12-14,26,364,NA,NA,225,225,NA,NA,"County"
"Chambers",2020-12-15,26,364,NA,NA,225,225,NA,NA,"County"
"Chambers",2020-12-16,25.3571428571429,355,97,1358,216.964285714286,216.964285714286,112.519561815336,112.519561815336,"County"
"Chambers",2020-12-17,26.5714285714286,372,NA,NA,232.142857142857,232.142857142857,NA,NA,"County"
"Chambers",2020-12-18,26.5714285714286,372,NA,NA,232.142857142857,232.142857142857,NA,NA,"County"
"Chambers",2020-12-19,22.2142857142857,311,NA,NA,177.678571428571,177.678571428571,NA,NA,"County"
"Chambers",2020-12-20,22.2142857142857,311,NA,NA,177.678571428571,177.678571428571,NA,NA,"County"
"Chambers",2020-12-23,20.2857142857143,284,84.0714285714286,1177,153.571428571429,153.571428571429,84.1940532081377,84.1940532081377,"County"
"Chambers",2020-12-24,27.3571428571429,383,NA,NA,241.964285714286,241.964285714286,NA,NA,"County"
"Chambers",2020-12-25,22.7857142857143,319,NA,NA,184.821428571429,184.821428571429,NA,NA,"County"
"Chambers",2020-12-26,21.0714285714286,295,NA,NA,163.392857142857,163.392857142857,NA,NA,"County"
"Chambers",2020-12-27,21.0714285714286,295,NA,NA,163.392857142857,163.392857142857,NA,NA,"County"
"Chambers",2020-12-30,14.0714285714286,197,65.7142857142857,920,75.8928571428571,75.8928571428571,43.9749608763693,43.9749608763693,"County"
"Chambers",2020-12-31,10.5714285714286,148,NA,NA,32.1428571428571,32.1428571428571,NA,NA,"County"
"Cherokee",2020-09-30,4.42857142857143,62,25.8571428571429,362,0,0,0,0,"County"
"Cherokee",2020-10-07,2.92857142857143,41,25.7857142857143,361,-33.8709677419355,-33.8709677419355,-0.276243093922657,-0.276243093922657,"County"
"Cherokee",2020-10-14,2.21428571428571,31,51.7142857142857,724,-50,-50,100,100,"County"
"Cherokee",2020-10-21,2.92857142857143,41,69.2142857142857,969,-33.8709677419355,-33.8709677419355,167.67955801105,167.67955801105,"County"
"Cherokee",2020-10-28,3.35714285714286,47,85.9285714285714,1203,-24.1935483870968,-24.1935483870968,232.32044198895,232.32044198895,"County"
"Cherokee",2020-11-04,3.57142857142857,50,87.0714285714286,1219,-19.3548387096774,-19.3548387096774,236.740331491713,236.740331491713,"County"
"Cherokee",2020-11-11,3.35714285714286,47,82,1148,-24.1935483870968,-24.1935483870968,217.127071823204,217.127071823204,"County"
"Cherokee",2020-11-18,1.71428571428571,24,53.5,749,-61.2903225806452,-61.2903225806452,106.906077348066,106.906077348066,"County"
"Cherokee",2020-11-25,4.35714285714286,61,44.2857142857143,620,-1.61290322580646,-1.61290322580645,71.2707182320442,71.2707182320442,"County"
"Cherokee",2020-12-02,4.78571428571429,67,60.7857142857143,851,8.06451612903225,8.06451612903225,135.082872928177,135.082872928177,"County"
"Cherokee",2020-12-09,2.57142857142857,36,67.7142857142857,948,-41.9354838709677,-41.9354838709677,161.878453038674,161.878453038674,"County"
"Cherokee",2020-12-14,4.28571428571429,60,NA,NA,-3.22580645161291,-3.2258064516129,NA,NA,"County"
"Cherokee",2020-12-15,5,70,NA,NA,12.9032258064516,12.9032258064516,NA,NA,"County"
"Cherokee",2020-12-16,6.78571428571429,95,90.1428571428571,1262,53.2258064516129,53.2258064516129,248.618784530387,248.618784530387,"County"
"Cherokee",2020-12-17,6.64285714285714,93,NA,NA,50,50,NA,NA,"County"
"Cherokee",2020-12-18,7.71428571428571,108,NA,NA,74.1935483870968,74.1935483870968,NA,NA,"County"
"Cherokee",2020-12-19,10.5,147,NA,NA,137.096774193548,137.096774193548,NA,NA,"County"
"Cherokee",2020-12-20,10.5,147,NA,NA,137.096774193548,137.096774193548,NA,NA,"County"
"Cherokee",2020-12-23,11.7142857142857,164,128.714285714286,1802,164.516129032258,164.516129032258,397.790055248619,397.790055248619,"County"
"Cherokee",2020-12-24,11.6428571428571,163,NA,NA,162.903225806452,162.903225806452,NA,NA,"County"
"Cherokee",2020-12-25,10.2142857142857,143,NA,NA,130.645161290323,130.645161290323,NA,NA,"County"
"Cherokee",2020-12-26,10.2142857142857,143,NA,NA,130.645161290323,130.645161290323,NA,NA,"County"
"Cherokee",2020-12-27,10.2142857142857,143,NA,NA,130.645161290323,130.645161290323,NA,NA,"County"
"Cherokee",2020-12-30,9.92857142857143,139,88.9285714285714,1245,124.193548387097,124.193548387097,243.922651933702,243.922651933702,"County"
"Cherokee",2020-12-31,9.64285714285714,135,NA,NA,117.741935483871,117.741935483871,NA,NA,"County"
"Childress",2020-09-30,0.714285714285714,10,2.85714285714286,40,0,0,0,0,"County"
"Childress",2020-10-07,0.785714285714286,11,3.71428571428571,52,9.99999999999999,10,30,30,"County"
"Childress",2020-10-14,0.928571428571429,13,6.64285714285714,93,30,30,132.5,132.5,"County"
"Childress",2020-10-21,2,28,8.42857142857143,118,180,180,195,195,"County"
"Childress",2020-10-28,2.5,35,9.57142857142857,134,250,250,235,235,"County"
"Childress",2020-11-04,1.64285714285714,23,13.0714285714286,183,130,130,357.5,357.5,"County"
"Childress",2020-11-11,46.2857142857143,648,17.4285714285714,244,6380,6380,510,510,"County"
"Childress",2020-11-18,47.0714285714286,659,17.7857142857143,249,6490,6490,522.5,522.5,"County"
"Childress",2020-11-25,3.07142857142857,43,21.5714285714286,302,330,330,655,655,"County"
"Childress",2020-12-02,4.14285714285714,58,29.7857142857143,417,480,480,942.5,942.5,"County"
"Childress",2020-12-09,15.1428571428571,212,26.2857142857143,368,2020,2020,820,820,"County"
"Childress",2020-12-14,18.5,259,NA,NA,2490,2490,NA,NA,"County"
"Childress",2020-12-15,18,252,NA,NA,2420,2420,NA,NA,"County"
"Childress",2020-12-16,17.4285714285714,244,21.5714285714286,302,2340,2340,655,655,"County"
"Childress",2020-12-17,16.6428571428571,233,NA,NA,2230,2230,NA,NA,"County"
"Childress",2020-12-18,14.8571428571429,208,NA,NA,1980,1980,NA,NA,"County"
"Childress",2020-12-19,11.4285714285714,160,NA,NA,1500,1500,NA,NA,"County"
"Childress",2020-12-20,11.4285714285714,160,NA,NA,1500,1500,NA,NA,"County"
"Childress",2020-12-23,8.78571428571429,123,20.8571428571429,292,1130,1130,630,630,"County"
"Childress",2020-12-24,9,126,NA,NA,1160,1160,NA,NA,"County"
"Childress",2020-12-25,8.21428571428571,115,NA,NA,1050,1050,NA,NA,"County"
"Childress",2020-12-26,5.92857142857143,83,NA,NA,730,730,NA,NA,"County"
"Childress",2020-12-27,5.92857142857143,83,NA,NA,730,730,NA,NA,"County"
"Childress",2020-12-30,5.71428571428571,80,17.7142857142857,248,700,700,520,520,"County"
"Childress",2020-12-31,6.28571428571429,88,NA,NA,780,780,NA,NA,"County"
"Clay",2020-09-30,1.35714285714286,19,5.92857142857143,83,0,0,0,0,"County"
"Clay",2020-10-07,0.857142857142857,12,9.21428571428571,129,-36.8421052631579,-36.8421052631579,55.4216867469879,55.421686746988,"County"
"Clay",2020-10-14,0.714285714285714,10,11.2142857142857,157,-47.3684210526316,-47.3684210526316,89.1566265060241,89.1566265060241,"County"
"Clay",2020-10-21,1.42857142857143,20,11.7142857142857,164,5.26315789473684,5.26315789473684,97.5903614457831,97.5903614457831,"County"
"Clay",2020-10-28,2,28,16.2857142857143,228,47.3684210526316,47.3684210526316,174.698795180723,174.698795180723,"County"
"Clay",2020-11-04,2.21428571428571,31,19.2142857142857,269,63.1578947368421,63.1578947368421,224.096385542169,224.096385542169,"County"
"Clay",2020-11-11,2.21428571428571,31,17.8571428571429,250,63.1578947368421,63.1578947368421,201.204819277108,201.204819277108,"County"
"Clay",2020-11-18,4.14285714285714,58,23.7142857142857,332,205.263157894737,205.263157894737,300,300,"County"
"Clay",2020-11-25,8.57142857142857,120,28.1428571428571,394,531.578947368421,531.578947368421,374.698795180723,374.698795180723,"County"
"Clay",2020-12-02,8.92857142857143,125,26.1428571428571,366,557.894736842105,557.894736842105,340.963855421687,340.963855421687,"County"
"Clay",2020-12-09,9.14285714285714,128,23.2857142857143,326,573.684210526316,573.684210526316,292.771084337349,292.771084337349,"County"
"Clay",2020-12-14,8.57142857142857,120,NA,NA,531.578947368421,531.578947368421,NA,NA,"County"
"Clay",2020-12-15,10,140,NA,NA,636.842105263158,636.842105263158,NA,NA,"County"
"Clay",2020-12-16,8.71428571428571,122,24.3571428571429,341,542.105263157895,542.105263157895,310.843373493976,310.843373493976,"County"
"Clay",2020-12-17,7.28571428571429,102,NA,NA,436.842105263158,436.842105263158,NA,NA,"County"
"Clay",2020-12-18,7,98,NA,NA,415.789473684211,415.789473684211,NA,NA,"County"
"Clay",2020-12-19,6.57142857142857,92,NA,NA,384.210526315789,384.210526315789,NA,NA,"County"
"Clay",2020-12-20,6.57142857142857,92,NA,NA,384.210526315789,384.210526315789,NA,NA,"County"
"Clay",2020-12-23,6.85714285714286,96,20.5714285714286,288,405.263157894737,405.263157894737,246.987951807229,246.987951807229,"County"
"Clay",2020-12-24,6.71428571428571,94,NA,NA,394.736842105263,394.736842105263,NA,NA,"County"
"Clay",2020-12-25,6.14285714285714,86,NA,NA,352.631578947368,352.631578947368,NA,NA,"County"
"Clay",2020-12-26,5.78571428571429,81,NA,NA,326.315789473684,326.315789473684,NA,NA,"County"
"Clay",2020-12-27,6,84,NA,NA,342.105263157895,342.105263157895,NA,NA,"County"
"Clay",2020-12-30,5.14285714285714,72,17.5714285714286,246,278.947368421053,278.947368421053,196.385542168675,196.385542168675,"County"
"Clay",2020-12-31,5.14285714285714,72,NA,NA,278.947368421053,278.947368421053,NA,NA,"County"
"Cochran",2020-09-30,0.428571428571429,6,1.92857142857143,27,0,0,0,0,"County"
"Cochran",2020-10-07,0.714285714285714,10,1.78571428571429,25,66.6666666666667,66.6666666666667,-7.40740740740741,-7.40740740740741,"County"
"Cochran",2020-10-14,1.78571428571429,25,3.64285714285714,51,316.666666666667,316.666666666667,88.8888888888889,88.8888888888889,"County"
"Cochran",2020-10-21,2.14285714285714,30,3.57142857142857,50,400,400,85.1851851851852,85.1851851851852,"County"
"Cochran",2020-10-28,2.28571428571429,32,4.14285714285714,58,433.333333333333,433.333333333333,114.814814814815,114.814814814815,"County"
"Cochran",2020-11-04,2.42857142857143,34,3.85714285714286,54,466.666666666667,466.666666666667,100,100,"County"
"Cochran",2020-11-11,1.71428571428571,24,3.92857142857143,55,300,300,103.703703703704,103.703703703704,"County"
"Cochran",2020-11-18,1.57142857142857,22,4.57142857142857,64,266.666666666667,266.666666666667,137.037037037037,137.037037037037,"County"
"Cochran",2020-11-25,1.35714285714286,19,6.42857142857143,90,216.666666666667,216.666666666667,233.333333333333,233.333333333333,"County"
"Cochran",2020-12-02,0.857142857142857,12,4.71428571428571,66,100,100,144.444444444444,144.444444444444,"County"
"Cochran",2020-12-09,0.785714285714286,11,2.92857142857143,41,83.3333333333333,83.3333333333333,51.8518518518518,51.8518518518519,"County"
"Cochran",2020-12-14,0.857142857142857,12,NA,NA,100,100,NA,NA,"County"
"Cochran",2020-12-15,1.35714285714286,19,NA,NA,216.666666666667,216.666666666667,NA,NA,"County"
"Cochran",2020-12-16,1.21428571428571,17,3.14285714285714,44,183.333333333333,183.333333333333,62.962962962963,62.962962962963,"County"
"Cochran",2020-12-17,1.21428571428571,17,NA,NA,183.333333333333,183.333333333333,NA,NA,"County"
"Cochran",2020-12-18,1.35714285714286,19,NA,NA,216.666666666667,216.666666666667,NA,NA,"County"
"Cochran",2020-12-19,1.21428571428571,17,NA,NA,183.333333333333,183.333333333333,NA,NA,"County"
"Cochran",2020-12-20,1.21428571428571,17,NA,NA,183.333333333333,183.333333333333,NA,NA,"County"
"Cochran",2020-12-23,1.35714285714286,19,2.5,35,216.666666666667,216.666666666667,29.6296296296296,29.6296296296296,"County"
"Cochran",2020-12-24,1.42857142857143,20,NA,NA,233.333333333333,233.333333333333,NA,NA,"County"
"Cochran",2020-12-25,1.35714285714286,19,NA,NA,216.666666666667,216.666666666667,NA,NA,"County"
"Cochran",2020-12-26,1.21428571428571,17,NA,NA,183.333333333333,183.333333333333,NA,NA,"County"
"Cochran",2020-12-27,1.21428571428571,17,NA,NA,183.333333333333,183.333333333333,NA,NA,"County"
"Cochran",2020-12-30,0.857142857142857,12,2.35714285714286,33,100,100,22.2222222222222,22.2222222222222,"County"
"Cochran",2020-12-31,0.928571428571429,13,NA,NA,116.666666666667,116.666666666667,NA,NA,"County"
"Coke",2020-09-30,0.214285714285714,3,6.57142857142857,92,0,0,0,0,"County"
"Coke",2020-10-07,0.214285714285714,3,8.57142857142857,120,0,0,30.4347826086957,30.4347826086957,"County"
"Coke",2020-10-14,2,28,11.5,161,833.333333333333,833.333333333333,75,75,"County"
"Coke",2020-10-21,2.64285714285714,37,11.5,161,1133.33333333333,1133.33333333333,75,75,"County"
"Coke",2020-10-28,3.42857142857143,48,8.5,119,1500,1500,29.3478260869565,29.3478260869565,"County"
"Coke",2020-11-04,3.07142857142857,43,5.42857142857143,76,1333.33333333333,1333.33333333333,-17.3913043478261,-17.3913043478261,"County"
"Coke",2020-11-11,0.714285714285714,10,4,56,233.333333333333,233.333333333333,-39.1304347826087,-39.1304347826087,"County"
"Coke",2020-11-18,1.5,21,4.35714285714286,61,600,600,-33.695652173913,-33.695652173913,"County"
"Coke",2020-11-25,2.28571428571429,32,5.07142857142857,71,966.666666666667,966.666666666667,-22.8260869565217,-22.8260869565217,"County"
"Coke",2020-12-02,1.5,21,4.07142857142857,57,600,600,-38.0434782608696,-38.0434782608696,"County"
"Coke",2020-12-09,0.642857142857143,9,4.35714285714286,61,200,200,-33.695652173913,-33.695652173913,"County"
"Coke",2020-12-14,0.571428571428571,8,NA,NA,166.666666666667,166.666666666667,NA,NA,"County"
"Coke",2020-12-15,0.642857142857143,9,NA,NA,200,200,NA,NA,"County"
"Coke",2020-12-16,0.642857142857143,9,5.28571428571429,74,200,200,-19.5652173913043,-19.5652173913043,"County"
"Coke",2020-12-17,0.857142857142857,12,NA,NA,300,300,NA,NA,"County"
"Coke",2020-12-18,1.07142857142857,15,NA,NA,400,400,NA,NA,"County"
"Coke",2020-12-19,1.21428571428571,17,NA,NA,466.666666666667,466.666666666667,NA,NA,"County"
"Coke",2020-12-20,1.21428571428571,17,NA,NA,466.666666666667,466.666666666667,NA,NA,"County"
"Coke",2020-12-23,1.42857142857143,20,6.28571428571429,88,566.666666666667,566.666666666667,-4.34782608695652,-4.34782608695652,"County"
"Coke",2020-12-24,1.42857142857143,20,NA,NA,566.666666666667,566.666666666667,NA,NA,"County"
"Coke",2020-12-25,1.42857142857143,20,NA,NA,566.666666666667,566.666666666667,NA,NA,"County"
"Coke",2020-12-26,1.71428571428571,24,NA,NA,700,700,NA,NA,"County"
"Coke",2020-12-27,1.71428571428571,24,NA,NA,700,700,NA,NA,"County"
"Coke",2020-12-30,1.42857142857143,20,5.14285714285714,72,566.666666666667,566.666666666667,-21.7391304347826,-21.7391304347826,"County"
"Coke",2020-12-31,1.21428571428571,17,NA,NA,466.666666666667,466.666666666667,NA,NA,"County"
"Coleman",2020-09-30,1.21428571428571,17,8.85714285714286,124,0,0,0,0,"County"
"Coleman",2020-10-07,0.785714285714286,11,7,98,-35.2941176470588,-35.2941176470588,-20.9677419354839,-20.9677419354839,"County"
"Coleman",2020-10-14,0.214285714285714,3,6.14285714285714,86,-82.3529411764706,-82.3529411764706,-30.6451612903226,-30.6451612903226,"County"
"Coleman",2020-10-21,0.285714285714286,4,5.42857142857143,76,-76.4705882352941,-76.4705882352941,-38.7096774193548,-38.7096774193548,"County"
"Coleman",2020-10-28,0.785714285714286,11,6.71428571428571,94,-35.2941176470588,-35.2941176470588,-24.1935483870968,-24.1935483870968,"County"
"Coleman",2020-11-04,1,14,11.5,161,-17.6470588235294,-17.6470588235294,29.8387096774194,29.8387096774194,"County"
"Coleman",2020-11-11,3.42857142857143,48,14,196,182.352941176471,182.352941176471,58.0645161290322,58.0645161290322,"County"
"Coleman",2020-11-18,5.21428571428571,73,15.9285714285714,223,329.411764705882,329.411764705882,79.8387096774193,79.8387096774193,"County"
"Coleman",2020-11-25,2.71428571428571,38,15.9285714285714,223,123.529411764706,123.529411764706,79.8387096774193,79.8387096774193,"County"
"Coleman",2020-12-02,1,14,15.2142857142857,213,-17.6470588235294,-17.6470588235294,71.7741935483871,71.7741935483871,"County"
"Coleman",2020-12-09,0.928571428571429,13,16.1428571428571,226,-23.5294117647059,-23.5294117647059,82.258064516129,82.258064516129,"County"
"Coleman",2020-12-14,1.28571428571429,18,NA,NA,5.88235294117649,5.88235294117647,NA,NA,"County"
"Coleman",2020-12-15,1.5,21,NA,NA,23.5294117647059,23.5294117647059,NA,NA,"County"
"Coleman",2020-12-16,1,14,17.3571428571429,243,-17.6470588235294,-17.6470588235294,95.9677419354839,95.9677419354839,"County"
"Coleman",2020-12-17,0.857142857142857,12,NA,NA,-29.4117647058823,-29.4117647058823,NA,NA,"County"
"Coleman",2020-12-18,0.857142857142857,12,NA,NA,-29.4117647058823,-29.4117647058823,NA,NA,"County"
"Coleman",2020-12-19,0.928571428571429,13,NA,NA,-23.5294117647059,-23.5294117647059,NA,NA,"County"
"Coleman",2020-12-20,0.928571428571429,13,NA,NA,-23.5294117647059,-23.5294117647059,NA,NA,"County"
