"Level","Date","Cases_Raw","Cases_Daily","CI_Lower","CI_Upper","Order_AutoReg","Order_Moving_Avg","Differencing"
"Motley",2020-03-26,0,NA,NA,NA,NA,NA,NA
"Motley",2020-03-27,0,NA,NA,NA,NA,NA,NA
"Motley",2020-03-28,0,NA,NA,NA,NA,NA,NA
"Motley",2020-03-29,0,NA,NA,NA,NA,NA,NA
"Motley",2020-03-30,0,NA,NA,NA,NA,NA,NA
"Motley",2020-03-31,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-01,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-02,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-03,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-04,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-05,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-06,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-07,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-08,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-09,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-10,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-11,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-12,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-13,1,NA,NA,NA,NA,NA,NA
"Motley",2020-04-14,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-15,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-16,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-17,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-18,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-19,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-20,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-21,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-22,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-23,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-24,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-25,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-26,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-27,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-28,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-29,0,NA,NA,NA,NA,NA,NA
"Motley",2020-04-30,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-01,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-02,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-03,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-04,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-05,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-06,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-07,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-08,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-09,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-10,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-11,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-12,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-13,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-14,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-15,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-16,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-17,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-18,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-19,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-20,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-21,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-22,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-23,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-24,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-25,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-26,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-27,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-28,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-29,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-30,0,NA,NA,NA,NA,NA,NA
"Motley",2020-05-31,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-01,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-02,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-03,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-04,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-05,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-06,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-07,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-08,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-09,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-10,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-11,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-12,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-13,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-14,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-15,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-16,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-17,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-18,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-19,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-20,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-21,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-22,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-23,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-24,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-25,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-26,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-27,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-28,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-29,0,NA,NA,NA,NA,NA,NA
"Motley",2020-06-30,0,NA,NA,NA,NA,NA,NA
"Motley",2020-07-01,0,NA,NA,NA,NA,NA,NA
"Motley",2020-07-02,NA,NA,NA,NA,NA,NA,NA
"Motley",2020-07-03,NA,NA,NA,NA,NA,NA,NA
"Motley",2020-07-04,NA,NA,NA,NA,NA,NA,NA
"Motley",2020-07-05,NA,NA,NA,NA,NA,NA,NA
"Motley",2020-07-06,NA,NA,NA,NA,NA,NA,NA
"Motley",2020-07-07,NA,NA,NA,NA,NA,NA,NA
"Motley",2020-07-08,NA,NA,NA,NA,NA,NA,NA
"Motley",2020-07-09,NA,NA,NA,NA,NA,NA,NA
"Motley",2020-07-10,NA,NA,NA,NA,NA,NA,NA
"Motley",2020-07-11,NA,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-04,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-05,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-06,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-07,NA,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-08,NA,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-09,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-10,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-11,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-12,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-13,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-14,NA,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-15,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-16,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-17,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-18,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-19,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-20,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-21,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-22,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-23,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-24,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-25,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-26,1,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-27,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-28,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-29,1,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-30,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-03-31,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-01,2,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-02,1,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-03,7,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-04,3,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-05,1,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-06,2,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-07,3,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-08,4,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-09,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-10,4,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-11,1,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-12,17,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-13,1,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-14,8,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-15,8,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-16,5,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-17,6,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-18,13,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-19,1,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-20,2,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-21,5,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-22,2,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-23,12,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-24,5,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-25,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-26,10,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-27,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-28,16,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-29,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-04-30,16,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-01,3,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-02,12,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-03,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-04,2,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-05,13,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-06,2,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-07,13,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-08,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-09,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-10,4,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-11,5,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-12,10,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-13,3,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-14,3,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-15,2,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-16,4,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-17,5,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-18,1,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-19,2,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-20,2,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-21,1,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-22,11,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-23,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-24,2,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-25,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-26,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-27,4,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-28,10,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-29,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-30,17,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-05-31,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-01,1,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-02,2,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-03,4,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-04,4,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-05,3,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-06,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-07,3,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-08,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-09,1,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-10,10,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-11,2,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-12,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-13,7,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-14,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-15,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-16,2,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-17,3,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-18,8,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-19,4,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-20,2,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-21,2,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-22,1,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-23,3,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-24,4,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-25,7,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-26,10,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-27,9,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-28,2,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-29,0,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-06-30,16,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-07-01,10,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-07-02,NA,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-07-03,NA,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-07-04,NA,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-07-05,NA,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-07-06,NA,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-07-07,NA,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-07-08,NA,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-07-09,NA,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-07-10,NA,NA,NA,NA,NA,NA,NA
"Nacogdoches",2020-07-11,NA,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-04,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-05,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-06,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-07,NA,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-08,NA,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-09,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-10,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-11,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-12,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-13,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-14,NA,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-15,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-16,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-17,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-18,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-19,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-20,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-21,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-22,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-23,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-24,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-25,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-26,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-27,1,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-28,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-29,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-30,2,NA,NA,NA,NA,NA,NA
"Navarro",2020-03-31,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-01,1,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-02,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-03,1,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-04,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-05,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-06,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-07,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-08,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-09,6,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-10,1,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-11,1,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-12,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-13,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-14,4,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-15,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-16,2,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-17,2,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-18,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-19,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-20,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-21,3,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-22,1,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-23,1,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-24,1,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-25,2,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-26,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-27,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-28,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-29,2,NA,NA,NA,NA,NA,NA
"Navarro",2020-04-30,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-01,1,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-02,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-03,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-04,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-05,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-06,2,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-07,1,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-08,2,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-09,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-10,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-11,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-12,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-13,1,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-14,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-15,1,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-16,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-17,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-18,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-19,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-20,2,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-21,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-22,2,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-23,2,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-24,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-25,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-26,1,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-27,4,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-28,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-29,1,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-30,5,NA,NA,NA,NA,NA,NA
"Navarro",2020-05-31,1,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-01,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-02,1,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-03,1,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-04,3,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-05,3,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-06,2,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-07,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-08,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-09,4,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-10,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-11,4,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-12,10,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-13,3,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-14,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-15,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-16,11,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-17,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-18,3,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-19,15,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-20,4,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-21,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-22,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-23,28,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-24,8,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-25,14,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-26,7,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-27,8,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-28,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-29,0,NA,NA,NA,NA,NA,NA
"Navarro",2020-06-30,45,NA,NA,NA,NA,NA,NA
"Navarro",2020-07-01,11,NA,NA,NA,NA,NA,NA
"Navarro",2020-07-02,NA,NA,NA,NA,NA,NA,NA
"Navarro",2020-07-03,NA,NA,NA,NA,NA,NA,NA
"Navarro",2020-07-04,NA,NA,NA,NA,NA,NA,NA
"Navarro",2020-07-05,NA,NA,NA,NA,NA,NA,NA
"Navarro",2020-07-06,NA,NA,NA,NA,NA,NA,NA
"Navarro",2020-07-07,NA,NA,NA,NA,NA,NA,NA
"Navarro",2020-07-08,NA,NA,NA,NA,NA,NA,NA
"Navarro",2020-07-09,NA,NA,NA,NA,NA,NA,NA
"Navarro",2020-07-10,NA,NA,NA,NA,NA,NA,NA
"Navarro",2020-07-11,NA,NA,NA,NA,NA,NA,NA
"Newton",2020-03-04,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-05,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-06,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-07,NA,NA,NA,NA,NA,NA,NA
"Newton",2020-03-08,NA,NA,NA,NA,NA,NA,NA
"Newton",2020-03-09,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-10,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-11,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-12,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-13,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-14,NA,NA,NA,NA,NA,NA,NA
"Newton",2020-03-15,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-16,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-17,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-18,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-19,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-20,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-21,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-22,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-23,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-24,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-25,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-26,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-27,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-28,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-29,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-30,0,NA,NA,NA,NA,NA,NA
"Newton",2020-03-31,0,NA,NA,NA,NA,NA,NA
"Newton",2020-04-01,1,NA,NA,NA,NA,NA,NA
"Newton",2020-04-02,0,NA,NA,NA,NA,NA,NA
"Newton",2020-04-03,0,NA,NA,NA,NA,NA,NA
"Newton",2020-04-04,0,NA,NA,NA,NA,NA,NA
"Newton",2020-04-05,0,NA,NA,NA,NA,NA,NA
"Newton",2020-04-06,0,NA,NA,NA,NA,NA,NA
"Newton",2020-04-07,0,NA,NA,NA,NA,NA,NA
"Newton",2020-04-08,0,NA,NA,NA,NA,NA,NA
"Newton",2020-04-09,0,NA,NA,NA,NA,NA,NA
"Newton",2020-04-10,0,NA,NA,NA,NA,NA,NA
"Newton",2020-04-11,1,NA,NA,NA,NA,NA,NA
"Newton",2020-04-12,0,NA,NA,NA,NA,NA,NA
"Newton",2020-04-13,0,NA,NA,NA,NA,NA,NA
"Newton",2020-04-14,0,NA,NA,NA,NA,NA,NA
"Newton",2020-04-15,0,NA,NA,NA,NA,NA,NA
"Newton",2020-04-16,0,NA,NA,NA,NA,NA,NA
"Newton",2020-04-17,0,NA,NA,NA,NA,NA,NA
"Newton",2020-04-18,0,NA,NA,NA,NA,NA,NA
