"Level","Date","Data_Type","cases_percentdiff","tests_percentdiff","cases_percentdiff_spline","cases_percentdiff_spline_lower","cases_percentdiff_spline_upper","tests_percentdiff_spline","tests_percentdiff_spline_lower","tests_percentdiff_spline_upper","Level_Type"
"Red River",2020-07-31,"14-Day Average",400,67.6691729323308,NA,NA,NA,NA,NA,NA,"County"
"Red River",2020-08-01,"14-Day Average",400,85.7142857142857,NA,NA,NA,NA,NA,NA,"County"
"Red River",2020-08-02,"14-Day Average",400,12.781954887218,NA,NA,NA,NA,NA,NA,"County"
"Red River",2020-08-03,"14-Day Average",300,9.77443609022557,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-04-22,"14-Day Average",NA,0,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-04-23,"14-Day Average",NA,-5.55555555555555,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-04-24,"14-Day Average",NA,-29.1666666666667,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-04-25,"14-Day Average",NA,-40,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-04-26,"14-Day Average",NA,-50,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-04-27,"14-Day Average",NA,-57.1428571428571,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-04-28,"14-Day Average",NA,-62.5,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-04-29,"14-Day Average",NA,-66.6666666666667,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-04-30,"14-Day Average",NA,-70,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-01,"14-Day Average",NA,-72.7272727272727,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-02,"14-Day Average",NA,-73.6111111111111,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-03,"14-Day Average",NA,-75.6410256410256,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-04,"14-Day Average",NA,-75,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-05,"14-Day Average",NA,-89.2857142857143,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-06,"14-Day Average",NA,-89.2857142857143,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-07,"14-Day Average",NA,-94.0476190476191,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-08,"14-Day Average",Inf,-94.0476190476191,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-09,"14-Day Average",Inf,-94.0476190476191,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-10,"14-Day Average",Inf,-88.0952380952381,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-11,"14-Day Average",Inf,-88.0952380952381,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-12,"14-Day Average",Inf,-83.3333333333333,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-13,"14-Day Average",Inf,-80.9523809523809,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-14,"14-Day Average",Inf,-73.8095238095238,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-15,"14-Day Average",Inf,-73.8095238095238,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-16,"14-Day Average",Inf,-75,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-17,"14-Day Average",Inf,-58.3333333333333,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-18,"14-Day Average",Inf,-60.7142857142857,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-19,"14-Day Average",Inf,-53.5714285714286,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-20,"14-Day Average",Inf,-47.6190476190476,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-21,"14-Day Average",Inf,-48.8095238095238,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-22,"14-Day Average",Inf,-48.8095238095238,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-23,"14-Day Average",Inf,-50,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-24,"14-Day Average",Inf,-40.4761904761905,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-25,"14-Day Average",Inf,-34.5238095238095,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-26,"14-Day Average",Inf,-38.0952380952381,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-27,"14-Day Average",Inf,-34.5238095238095,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-28,"14-Day Average",Inf,-38.0952380952381,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-29,"14-Day Average",Inf,-8.33333333333334,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-30,"14-Day Average",Inf,25,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-05-31,"14-Day Average",Inf,8.33333333333333,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-01,"14-Day Average",Inf,65.4761904761905,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-02,"14-Day Average",Inf,61.9047619047619,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-03,"14-Day Average",Inf,66.6666666666667,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-04,"14-Day Average",Inf,67.8571428571429,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-05,"14-Day Average",Inf,67.8571428571429,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-06,"14-Day Average",Inf,76.1904761904762,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-07,"14-Day Average",Inf,65.4761904761905,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-08,"14-Day Average",Inf,54.7619047619048,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-09,"14-Day Average",Inf,58.3333333333333,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-10,"14-Day Average",Inf,52.3809523809524,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-11,"14-Day Average",Inf,48.8095238095238,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-12,"14-Day Average",Inf,17.8571428571429,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-13,"14-Day Average",Inf,-15.4761904761905,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-14,"14-Day Average",Inf,-8.33333333333334,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-15,"14-Day Average",Inf,-65.4761904761905,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-16,"14-Day Average",Inf,-60.7142857142857,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-17,"14-Day Average",Inf,-70.2380952380952,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-18,"14-Day Average",Inf,-71.4285714285714,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-19,"14-Day Average",Inf,-66.6666666666667,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-20,"14-Day Average",Inf,-73.8095238095238,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-21,"14-Day Average",Inf,-78.5714285714286,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-22,"14-Day Average",Inf,-73.8095238095238,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-23,"14-Day Average",Inf,-78.5714285714286,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-24,"14-Day Average",Inf,-73.8095238095238,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-25,"14-Day Average",Inf,-70.2380952380952,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-26,"14-Day Average",Inf,-69.0476190476191,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-27,"14-Day Average",Inf,-69.0476190476191,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-28,"14-Day Average",Inf,-76.1904761904762,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-29,"14-Day Average",Inf,-76.1904761904762,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-06-30,"14-Day Average",Inf,-83.3333333333333,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-01,"14-Day Average",Inf,-66.6666666666667,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-02,"14-Day Average",Inf,-65.4761904761905,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-03,"14-Day Average",Inf,-35.7142857142857,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-04,"14-Day Average",Inf,-22.6190476190476,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-05,"14-Day Average",Inf,-4.76190476190476,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-06,"14-Day Average",Inf,-2.38095238095238,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-07,"14-Day Average",Inf,0,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-08,"14-Day Average",Inf,4.76190476190477,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-09,"14-Day Average",Inf,8.33333333333333,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-10,"14-Day Average",Inf,10.7142857142857,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-11,"14-Day Average",Inf,13.0952380952381,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-12,"14-Day Average",Inf,22.6190476190476,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-13,"14-Day Average",Inf,23.8095238095238,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-14,"14-Day Average",Inf,22.6190476190476,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-15,"14-Day Average",Inf,7.14285714285714,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-16,"14-Day Average",Inf,5.95238095238095,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-17,"14-Day Average",Inf,-27.3809523809524,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-18,"14-Day Average",Inf,-38.0952380952381,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-19,"14-Day Average",Inf,-53.5714285714286,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-20,"14-Day Average",Inf,-53.5714285714286,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-21,"14-Day Average",Inf,-55.952380952381,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-22,"14-Day Average",Inf,-57.1428571428571,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-23,"14-Day Average",Inf,-60.7142857142857,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-24,"14-Day Average",Inf,-59.5238095238095,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-25,"14-Day Average",Inf,-59.5238095238095,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-26,"14-Day Average",Inf,-61.9047619047619,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-27,"14-Day Average",Inf,-47.6190476190476,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-28,"14-Day Average",Inf,-30.9523809523809,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-29,"14-Day Average",Inf,-26.1904761904762,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-30,"14-Day Average",Inf,-14.2857142857143,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-07-31,"14-Day Average",Inf,-11.9047619047619,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-08-01,"14-Day Average",Inf,-13.0952380952381,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-08-02,"14-Day Average",Inf,-9.52380952380952,NA,NA,NA,NA,NA,NA,"County"
"Reeves",2020-08-03,"14-Day Average",Inf,-11.9047619047619,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-04-22,"14-Day Average",NA,0,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-04-23,"14-Day Average",NA,-67.5675675675676,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-04-24,"14-Day Average",NA,-56.7567567567568,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-04-25,"14-Day Average",NA,-64.3243243243243,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-04-26,"14-Day Average",NA,-70.2702702702703,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-04-27,"14-Day Average",NA,-74.5173745173745,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-04-28,"14-Day Average",NA,-77.027027027027,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-04-29,"14-Day Average",NA,-78.978978978979,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-04-30,"14-Day Average",NA,-79.4594594594595,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-01,"14-Day Average",NA,-81.3267813267813,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-02,"14-Day Average",NA,-82.8828828828829,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-03,"14-Day Average",NA,-84.1995841995842,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-04,"14-Day Average",Inf,-84.5559845559846,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-05,"14-Day Average",Inf,-96.5250965250965,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-06,"14-Day Average",Inf,-97.6833976833977,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-07,"14-Day Average",Inf,-88.8030888030888,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-08,"14-Day Average",Inf,-93.0501930501931,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-09,"14-Day Average",Inf,-90.3474903474903,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-10,"14-Day Average",Inf,-87.2586872586873,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-11,"14-Day Average",Inf,-87.2586872586873,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-12,"14-Day Average",Inf,-84.5559845559846,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-13,"14-Day Average",Inf,-84.5559845559846,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-14,"14-Day Average",Inf,-85.7142857142857,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-15,"14-Day Average",Inf,-79.9227799227799,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-16,"14-Day Average",Inf,-79.9227799227799,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-17,"14-Day Average",Inf,-79.9227799227799,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-18,"14-Day Average",Inf,-76.0617760617761,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-19,"14-Day Average",Inf,-75.2895752895753,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-20,"14-Day Average",Inf,-75.2895752895753,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-21,"14-Day Average",Inf,-76.0617760617761,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-22,"14-Day Average",Inf,-76.4478764478765,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-23,"14-Day Average",Inf,-79.5366795366795,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-24,"14-Day Average",Inf,-82.2393822393822,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-25,"14-Day Average",Inf,-81.0810810810811,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-26,"14-Day Average",Inf,-83.3976833976834,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-27,"14-Day Average",NA,-83.3976833976834,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-28,"14-Day Average",NA,-83.3976833976834,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-29,"14-Day Average",NA,-88.030888030888,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-30,"14-Day Average",NA,-87.6447876447876,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-05-31,"14-Day Average",NA,-87.2586872586873,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-01,"14-Day Average",NA,-72.2007722007722,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-02,"14-Day Average",NA,-71.4285714285714,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-03,"14-Day Average",NA,-69.1119691119691,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-04,"14-Day Average",NA,-81.0810810810811,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-05,"14-Day Average",NA,-81.4671814671815,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-06,"14-Day Average",NA,-79.5366795366795,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-07,"14-Day Average",NA,-77.2200772200772,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-08,"14-Day Average",NA,-77.6061776061776,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-09,"14-Day Average",Inf,-76.4478764478765,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-10,"14-Day Average",Inf,-76.8339768339768,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-11,"14-Day Average",Inf,-76.0617760617761,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-12,"14-Day Average",Inf,-77.2200772200772,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-13,"14-Day Average",Inf,-77.6061776061776,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-14,"14-Day Average",Inf,-77.2200772200772,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-15,"14-Day Average",Inf,-96.1389961389961,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-16,"14-Day Average",Inf,-97.2972972972973,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-17,"14-Day Average",Inf,-100.772200772201,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-18,"14-Day Average",Inf,-88.8030888030888,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-19,"14-Day Average",Inf,-87.2586872586873,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-20,"14-Day Average",Inf,-88.030888030888,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-21,"14-Day Average",Inf,-85.7142857142857,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-22,"14-Day Average",Inf,-84.5559845559846,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-23,"14-Day Average",Inf,-86.4864864864865,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-24,"14-Day Average",Inf,-82.6254826254826,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-25,"14-Day Average",Inf,-81.8532818532819,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-26,"14-Day Average",Inf,-81.8532818532819,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-27,"14-Day Average",Inf,-81.4671814671815,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-28,"14-Day Average",Inf,-80.6949806949807,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-29,"14-Day Average",Inf,-79.9227799227799,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-06-30,"14-Day Average",Inf,-75.6756756756757,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-01,"14-Day Average",Inf,-73.7451737451738,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-02,"14-Day Average",Inf,-72.972972972973,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-03,"14-Day Average",Inf,-74.1312741312741,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-04,"14-Day Average",Inf,-73.3590733590734,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-05,"14-Day Average",Inf,-73.7451737451738,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-06,"14-Day Average",Inf,-74.1312741312741,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-07,"14-Day Average",Inf,-71.042471042471,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-08,"14-Day Average",Inf,-73.7451737451738,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-09,"14-Day Average",Inf,-75.2895752895753,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-10,"14-Day Average",Inf,-66.7953667953668,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-11,"14-Day Average",Inf,-61.3899613899614,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-12,"14-Day Average",Inf,-53.6679536679537,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-13,"14-Day Average",Inf,-52.5096525096525,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-14,"14-Day Average",Inf,-56.7567567567568,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-15,"14-Day Average",Inf,-54.8262548262548,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-16,"14-Day Average",Inf,-54.0540540540541,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-17,"14-Day Average",Inf,-47.8764478764479,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-18,"14-Day Average",Inf,-34.7490347490347,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-19,"14-Day Average",Inf,-20.4633204633205,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-20,"14-Day Average",Inf,-6.94980694980695,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-21,"14-Day Average",Inf,8.10810810810811,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-22,"14-Day Average",Inf,20.4633204633205,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-23,"14-Day Average",Inf,32.4324324324324,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-24,"14-Day Average",Inf,30.1158301158301,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-25,"14-Day Average",Inf,37.4517374517374,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-26,"14-Day Average",Inf,33.2046332046332,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-27,"14-Day Average",Inf,30.8880308880309,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-28,"14-Day Average",Inf,30.5019305019305,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-29,"14-Day Average",Inf,37.8378378378378,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-30,"14-Day Average",Inf,59.4594594594595,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-07-31,"14-Day Average",Inf,83.011583011583,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-08-01,"14-Day Average",Inf,120.849420849421,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-08-02,"14-Day Average",Inf,106.563706563707,NA,NA,NA,NA,NA,NA,"County"
"Refugio",2020-08-03,"14-Day Average",Inf,91.5057915057915,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-04-22,"14-Day Average",0,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-04-23,"14-Day Average",0,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-04-24,"14-Day Average",0,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-04-25,"14-Day Average",0,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-04-26,"14-Day Average",0,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-04-27,"14-Day Average",0,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-04-28,"14-Day Average",0,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-04-29,"14-Day Average",0,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-04-30,"14-Day Average",-50,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-01,"14-Day Average",-50,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-02,"14-Day Average",-100,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-03,"14-Day Average",-100,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-04,"14-Day Average",-100,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-05,"14-Day Average",-100,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-06,"14-Day Average",-100,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-07,"14-Day Average",-100,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-08,"14-Day Average",-100,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-09,"14-Day Average",-100,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-10,"14-Day Average",-100,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-11,"14-Day Average",-100,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-12,"14-Day Average",-100,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-13,"14-Day Average",-100,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-14,"14-Day Average",-100,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-15,"14-Day Average",-100,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-16,"14-Day Average",-100,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-17,"14-Day Average",-100,NA,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-18,"14-Day Average",-100,Inf,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-19,"14-Day Average",-100,Inf,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-20,"14-Day Average",-100,Inf,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-21,"14-Day Average",-100,Inf,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-22,"14-Day Average",-100,Inf,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-23,"14-Day Average",-100,Inf,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-24,"14-Day Average",-100,Inf,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-25,"14-Day Average",-100,Inf,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-26,"14-Day Average",-100,Inf,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-27,"14-Day Average",-100,Inf,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-28,"14-Day Average",-100,Inf,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-29,"14-Day Average",-100,Inf,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-30,"14-Day Average",-100,Inf,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-05-31,"14-Day Average",-100,Inf,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-06-01,"14-Day Average",-100,Inf,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-06-02,"14-Day Average",-100,Inf,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-06-03,"14-Day Average",-100,Inf,NA,NA,NA,NA,NA,NA,"County"
"Roberts",2020-06-04,"14-Day Average",-100,Inf,NA,NA,NA,NA,NA,NA,"County"
